City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
281,Saint-Augustin,CA,2021-03-31 20:00:52,51.226,-58.6502,30.13,77,70,8.84
282,Roebourne,AU,2021-03-31 20:00:52,-20.7833,117.1333,80.38,41,0,5.61
283,Komsomolskiy,UZ,2021-03-31 19:55:56,40.4272,71.7189,48.2,53,90,4.61
284,Ulladulla,AU,2021-03-31 20:00:53,-35.35,150.4667,55.99,100,46,8.05
285,Matay,EG,2021-03-31 20:00:53,28.419,30.7792,60.76,40,8,8.93
286,Kawalu,ID,2021-03-31 20:00:54,-7.3817,108.2082,72.27,93,100,0.85
287,Broken Hill,AU,2021-03-31 20:00:54,-31.95,141.4333,62.6,39,0,6.91
288,Trondheim,NO,2021-03-31 19:59:43,63.4305,10.3951,39.0,87,73,8.39
289,Manokwari,ID,2021-03-31 20:00:54,-0.8667,134.0833,78.28,78,89,2.37
290,Si Bun Ruang,TH,2021-03-31 20:00:55,16.9667,102.2833,83.23,43,53,4.65
291,Carta,RO,2021-03-31 20:00:55,46.5333,25.75,50.0,41,100,3.02
292,Maunabo,PR,2021-03-31 20:00:56,18.0072,-65.8993,84.0,77,7,13.0
293,Padang,ID,2021-03-31 20:00:56,-0.9492,100.3543,75.45,85,100,0.98
294,Tual,ID,2021-03-31 20:00:56,-5.6667,132.75,82.22,76,100,7.81
295,Snezhnogorsk,RU,2021-03-31 20:00:57,69.1933,33.2531,33.8,93,75,8.95
296,Shitanjing,CN,2021-03-31 20:00:57,39.2342,106.3439,35.15,97,100,5.86
297,Carutapera,BR,2021-03-31 20:00:58,-1.195,-46.02,79.81,84,100,5.12
298,Xining,CN,2021-03-31 19:56:10,36.6167,101.7667,33.69,94,100,4.32
299,Nemuro,JP,2021-03-31 20:00:58,43.3236,145.575,35.01,88,6,9.89
300,Havoysund,NO,2021-03-31 20:00:59,70.9963,24.6622,35.6,87,75,20.71
301,Lumphat,KH,2021-03-31 20:00:59,13.4878,106.9816,82.96,58,99,5.97
302,Atbasar,KZ,2021-03-31 20:01:00,51.8,68.3333,-0.58,100,84,3.31
303,Zharkent,KZ,2021-03-31 20:01:00,44.1628,80.0,43.03,48,65,4.63
304,Zeya,RU,2021-03-31 20:01:01,53.75,127.2667,27.5,97,100,1.99
305,Biak,ID,2021-03-31 20:01:01,-0.9131,122.8766,77.38,79,100,3.96
306,Virginia Beach,US,2021-03-31 19:59:27,36.8529,-75.978,80.6,50,75,13.8
307,Sabzevar,IR,2021-03-31 20:01:02,36.2126,57.6819,53.04,35,99,13.85
308,Yuzhnyy,RU,2021-03-31 20:01:02,53.2542,83.6936,17.6,86,0,8.95
309,Cukai,MY,2021-03-31 20:01:03,4.25,103.4167,77.0,100,100,2.04
310,Lincoln,US,2021-03-31 19:58:23,40.8,-96.667,48.99,20,1,12.66
311,Kavaratti,IN,2021-03-31 20:01:03,10.5669,72.642,83.48,74,37,15.05
312,Mandalgovi,MN,2021-03-31 20:01:04,45.7625,106.2708,34.43,56,70,11.92
313,Jinchang,CN,2021-03-31 20:01:04,38.4953,102.1739,38.68,69,100,5.39
314,Allauch,FR,2021-03-31 20:01:04,43.3357,5.482,60.01,58,37,2.44
315,Teotlalcingo,MX,2021-03-31 20:01:05,19.825,-97.9942,71.89,23,100,10.85
316,Maniitsoq,GL,2021-03-31 20:01:05,65.4167,-52.9,23.36,74,100,15.99
317,Desaguadero,PE,2021-03-31 20:01:05,-16.5656,-69.0417,55.9,48,72,15.17
318,Umm Kaddadah,SD,2021-03-31 20:01:05,13.6017,26.6876,73.31,14,4,13.31
319,Bousse,BF,2021-03-31 20:01:06,12.6606,-1.8922,93.2,12,4,5.75
320,Tautira,PF,2021-03-31 20:01:06,-17.7333,-149.15,86.0,70,40,3.44
321,Cabo San Lucas,MX,2021-03-31 19:58:38,22.8909,-109.9124,93.2,34,20,8.05
322,Cuajinicuilapa,MX,2021-03-31 20:01:06,16.4667,-98.4167,97.63,25,33,13.24
323,Jerome,US,2021-03-31 20:01:07,42.7241,-114.5186,50.0,27,1,1.21
324,Buala,SB,2021-03-31 20:01:07,-8.145,159.5921,79.93,79,26,3.06
325,Quatre Cocos,MU,2021-03-31 20:01:07,-20.2078,57.7625,77.0,88,20,3.44
326,Kotri,PK,2021-03-31 20:01:08,25.366,68.3122,85.1,4,0,6.93
327,Krasnaya Gorka,RU,2021-03-31 20:01:08,55.1962,56.6673,29.55,86,100,17.52
328,Bereda,ES,2021-03-31 20:01:08,43.2686,-7.5406,59.0,70,100,1.01
329,Zykovo,RU,2021-03-31 20:01:08,55.9519,93.1461,23.0,74,40,6.71
330,Killybegs,IE,2021-03-31 20:01:09,54.6333,-8.45,48.2,93,90,2.3
331,Ancud,CL,2021-03-31 20:01:09,-41.8697,-73.8203,66.99,72,40,5.75
332,Geraldton,AU,2021-03-31 20:01:09,-28.7667,114.6,66.2,77,7,9.22
333,Tocopilla,CL,2021-03-31 20:01:09,-22.092,-70.1979,71.4,69,97,11.1
334,Dingle,PH,2021-03-31 20:01:10,10.9995,122.6711,76.32,90,97,7.58
335,Banjar,ID,2021-03-31 20:01:10,-8.19,114.9675,80.6,94,40,4.61
336,Yerbogachen,RU,2021-03-31 20:01:10,61.2767,108.0108,9.52,96,100,3.65
337,Makokou,GA,2021-03-31 20:01:10,0.5738,12.8642,70.36,97,95,3.06
338,Olds,CA,2021-03-31 20:01:11,51.7834,-114.102,51.8,22,14,6.91
339,Taoudenni,ML,2021-03-31 20:01:11,22.6783,-3.9836,90.27,5,100,10.87
340,Bonthe,SL,2021-03-31 20:01:11,7.5264,-12.505,80.17,81,45,11.1
341,Suntar,RU,2021-03-31 20:01:11,62.1444,117.6319,-0.13,99,62,3.15
342,Naifaru,MV,2021-03-31 20:01:12,5.4444,73.3657,83.59,73,25,11.01
343,Tevriz,RU,2021-03-31 20:01:12,57.509,72.4042,26.73,91,98,9.46
344,Huaicheng,CN,2021-03-31 20:01:12,23.9051,112.1931,70.57,89,0,2.39
345,Isangel,VU,2021-03-31 20:01:12,-19.55,169.2667,79.25,86,100,12.06
346,Verkhovyna,UA,2021-03-31 20:01:13,48.1557,24.7911,43.27,98,100,2.8
347,Atar,MR,2021-03-31 20:01:13,20.5169,-13.0499,89.98,13,65,8.77
348,Husavik,IS,2021-03-31 20:01:13,66.0449,-17.3389,39.2,60,20,35.68
349,Port-Gentil,GA,2021-03-31 20:01:14,-0.7193,8.7815,78.8,89,75,2.3
350,Sioux Lookout,CA,2021-03-31 20:01:14,50.1001,-91.917,19.4,49,20,6.91
351,Salalah,OM,2021-03-31 20:01:14,17.0151,54.0924,84.2,34,0,3.44
352,Baykit,RU,2021-03-31 20:01:14,61.67,96.37,-10.55,99,66,3.22
353,Mgandu,TZ,2021-03-31 20:01:15,-5.95,34.1333,60.15,96,31,5.26
354,Muromtsevo,RU,2021-03-31 20:01:15,56.3724,75.2418,22.91,95,100,8.93
355,Pilar,BR,2021-03-31 20:01:02,-9.5972,-35.9567,82.4,78,20,16.11
356,Santa Rosa,PH,2021-03-31 20:01:15,14.3122,121.1114,82.0,83,20,4.61
357,San Quintin,MX,2021-03-31 20:01:15,30.4833,-115.95,73.94,33,0,11.16
358,Xushan,CN,2021-03-31 20:01:16,30.1764,121.2457,64.99,94,90,6.71
359,Vanderbijlpark,ZA,2021-03-31 20:01:16,-26.7117,27.838,62.01,79,97,1.5
360,Laguna,US,2021-03-31 20:01:16,38.421,-121.4238,77.0,19,1,3.58
361,Marzuq,YE,2021-03-31 20:01:17,14.4,46.4667,69.12,26,33,5.57
362,Verkhnevilyuysk,RU,2021-03-31 20:01:17,63.4453,120.3167,6.64,95,62,5.59
363,Bedele,ET,2021-03-31 20:01:17,8.456,36.353,61.18,72,87,2.93
364,Kokopo,PG,2021-03-31 20:01:17,-4.352,152.2633,77.09,84,98,2.82
365,Yulara,AU,2021-03-31 20:01:18,-25.2406,130.9889,60.8,44,0,8.05
366,Beyneu,KZ,2021-03-31 20:01:18,45.3167,55.2,40.19,37,12,10.67
367,Tigre,AR,2021-03-31 20:01:18,-34.426,-58.5796,73.99,53,0,12.66
368,Sur,OM,2021-03-31 20:01:18,22.5667,59.5289,80.13,48,6,2.62
369,Murgab,TM,2021-03-31 20:01:19,37.4966,61.9714,51.8,58,75,6.91
370,Raga,SS,2021-03-31 20:01:19,8.4596,25.678,81.36,20,3,3.58
371,Talcahuano,CL,2021-03-31 20:01:19,-36.7167,-73.1167,66.2,63,0,9.22
372,Bahia Blanca,AR,2021-03-31 20:00:49,-38.7196,-62.2724,73.04,41,98,9.73
373,Toro,CO,2021-03-31 20:01:19,4.6117,-76.0814,82.4,57,40,4.61
374,Ngunguru,NZ,2021-03-31 20:01:20,-35.6167,174.5,59.0,97,2,7.36
375,Labuhan,ID,2021-03-31 20:01:20,-6.8844,112.2051,76.98,92,100,2.1
376,Bambanglipuro,ID,2021-03-31 20:01:20,-7.95,110.2833,75.63,92,99,2.86
377,Ravar,IR,2021-03-31 20:01:21,31.2656,56.8055,63.16,14,0,0.83
378,Ares,BR,2021-03-31 20:01:21,-6.1944,-35.1603,84.2,74,20,12.66
379,Taraz,KZ,2021-03-31 20:01:21,42.9,71.3667,35.6,93,90,8.95
380,Honningsvag,NO,2021-03-31 20:01:21,70.9821,25.9704,35.6,87,75,20.71
381,Yumen,CN,2021-03-31 20:01:22,40.2833,97.2,40.06,72,100,19.28
382,San Luis,AR,2021-03-31 19:57:27,-33.295,-66.3356,76.78,31,2,0.98
383,Marathon,US,2021-03-31 20:01:22,44.9,-89.7668,34.0,34,75,13.8
384,Richards Bay,ZA,2021-03-31 20:01:22,-28.783,32.0377,71.06,90,24,3.76
385,Vallam,IN,2021-03-31 20:01:22,10.7167,79.0833,84.2,74,20,5.75
386,Tromso,NO,2021-03-31 20:01:23,69.6496,18.957,33.8,86,75,8.05
387,Hulyaypole,UA,2021-03-31 20:01:23,47.6653,36.2578,43.54,81,0,5.75
388,Nome,US,2021-03-31 20:01:23,64.5011,-165.4064,-4.0,77,1,3.44
389,Nouadhibou,MR,2021-03-31 19:58:49,20.931,-17.0347,68.0,68,0,18.41
390,Pitiquito,MX,2021-03-31 20:01:23,30.7,-112.0833,86.0,12,1,4.0
391,Male,MV,2021-03-31 20:01:24,4.1748,73.5089,84.2,84,20,11.5
392,Lexington,US,2021-03-31 20:01:24,37.9887,-84.4777,51.01,49,90,10.36
393,Karatuzskoye,RU,2021-03-31 20:01:24,53.6072,92.8667,20.79,90,100,2.75
394,Yaan,NG,2021-03-31 20:01:25,7.3833,8.5667,89.58,11,100,1.9
395,Faya,SA,2021-03-31 20:01:25,18.3851,42.4509,66.2,42,0,5.75
396,Vila Velha,BR,2021-03-31 20:01:25,-20.3297,-40.2925,73.4,88,75,9.22
397,Manguito,CU,2021-03-31 20:01:25,22.5881,-80.9144,96.35,23,0,9.69
398,Seidu,SL,2021-03-31 20:01:26,9.0167,-10.6,80.04,47,97,3.02
399,Mega,ET,2021-03-31 20:01:26,4.05,38.3,64.02,59,62,6.58
400,Fatehabad,IN,2021-03-31 20:01:26,29.5167,75.45,66.94,8,0,5.37
401,Sesimbra,PT,2021-03-31 20:01:26,38.4445,-9.1015,64.0,77,0,3.44
402,Baracoa,CU,2021-03-31 20:01:27,20.3467,-74.4958,80.89,70,11,12.71
403,Plock,PL,2021-03-31 20:01:27,52.5468,19.7064,50.0,100,0,1.14
404,Edson,CA,2021-03-31 20:00:16,53.5835,-116.4356,51.8,28,20,17.27
405,Monrovia,LR,2021-03-31 20:01:27,6.3005,-10.7969,78.8,89,0,6.49
406,Arman,RU,2021-03-31 20:01:27,59.7,150.1667,19.71,95,95,4.0
407,Shagonar,RU,2021-03-31 20:01:28,51.5333,92.8,23.65,60,7,1.1
408,Deputatskiy,RU,2021-03-31 20:01:28,69.3,139.9,-13.95,94,80,3.04
409,Zhigansk,RU,2021-03-31 20:01:28,66.7697,123.3711,9.95,88,100,5.73
410,Bogorodskoye,RU,2021-03-31 20:01:29,56.55,37.8833,42.33,96,100,12.97
411,Romitan,UZ,2021-03-31 20:01:29,39.9343,64.3814,46.4,49,0,13.8
412,Saint-Francois,FR,2021-03-31 20:01:29,46.4154,3.9054,59.0,58,0,5.75
413,Methoni,GR,2021-03-31 20:01:29,36.8197,21.7049,46.4,53,3,3.44
414,Hamilton,US,2021-03-31 19:59:47,39.1834,-84.5333,52.0,30,75,20.71
415,Tommot,RU,2021-03-31 20:01:30,58.9564,126.2925,24.75,92,100,7.29
416,Tarauaca,BR,2021-03-31 20:01:30,-8.1614,-70.7656,80.94,86,100,2.35
417,Kavieng,PG,2021-03-31 20:01:30,-2.5744,150.7967,80.69,77,65,5.41
418,Harstad,NO,2021-03-31 20:01:30,68.799,16.5293,33.8,100,75,2.3
419,Srednekolymsk,RU,2021-03-31 20:01:31,67.45,153.6833,3.31,89,100,8.5
420,Iaciara,BR,2021-03-31 20:01:31,-14.0958,-46.6317,89.51,36,22,5.08
421,Paamiut,GL,2021-03-31 20:01:31,61.994,-49.6678,28.76,84,100,17.47
422,Kedrovyy,RU,2021-03-31 20:01:31,56.1667,91.8167,23.0,74,40,6.71
423,Kikwit,CD,2021-03-31 20:01:32,-5.041,18.8162,69.1,98,100,2.8
424,Saint-Pierre,RE,2021-03-31 20:01:32,-21.3393,55.4781,78.8,78,13,3.44
425,Antofagasta,CL,2021-03-31 20:01:32,-23.65,-70.4,66.2,63,40,14.97
426,Rio Gallegos,AR,2021-03-31 20:01:32,-51.6226,-69.2181,57.2,44,0,16.11
427,Prince Rupert,CA,2021-03-31 19:59:26,54.3161,-130.3201,41.0,87,90,18.41
428,Paracuru,BR,2021-03-31 20:01:33,-3.41,-39.0306,80.01,81,99,11.99
429,Chapais,CA,2021-03-31 20:01:33,49.7834,-74.8492,32.0,93,90,3.44
430,Port Blair,IN,2021-03-31 20:01:33,11.6667,92.75,80.64,77,100,5.82
431,Muisne,EC,2021-03-31 20:01:34,0.6,-80.0333,84.2,89,40,9.22
432,Zmeinogorsk,RU,2021-03-31 20:01:34,51.1567,82.195,12.24,94,45,1.7
433,Zhezkazgan,KZ,2021-03-31 20:01:34,47.8043,67.7144,20.95,83,9,15.14
434,Iqaluit,CA,2021-03-31 20:01:34,63.7506,-68.5145,0.0,78,90,21.85
435,Royan,FR,2021-03-31 20:01:35,45.6285,-1.0281,66.2,42,0,3.44
436,Leningradskiy,RU,2021-03-31 20:01:35,69.3833,178.4167,-14.75,90,20,3.83
437,Nantucket,US,2021-03-31 20:01:35,41.2835,-70.0995,53.6,87,1,13.8
438,Vicuna,CL,2021-03-31 20:01:35,-30.0319,-70.7081,80.01,26,4,7.81
439,Charleston,US,2021-03-31 19:59:49,32.7766,-79.9309,79.0,83,40,17.27
440,Natal,BR,2021-03-31 19:58:53,-5.795,-35.2094,84.2,74,20,12.66
441,Birjand,IR,2021-03-31 20:01:36,32.8663,59.2211,53.6,12,0,6.91
442,Sorland,NO,2021-03-31 19:56:58,67.667,12.6934,41.0,81,75,14.97
443,Puerto Suarez,BO,2021-03-31 20:01:36,-18.95,-57.8,91.4,58,20,4.61
444,Leshukonskoye,RU,2021-03-31 20:01:36,64.8989,45.7622,31.19,94,87,6.08
445,Kathu,TH,2021-03-31 20:01:37,7.9178,98.3332,86.0,100,20,14.99
446,Sambhar,IN,2021-03-31 20:01:37,26.9167,75.2,80.6,10,0,2.3
447,Agadir,MA,2021-03-31 19:59:48,30.4202,-9.5982,66.2,77,0,10.36
448,Moron,AR,2021-03-31 19:59:30,-34.6534,-58.6198,75.0,49,0,11.5
449,Brandfort,ZA,2021-03-31 20:01:37,-28.7001,26.4597,64.4,68,100,7.29
450,Araouane,ML,2021-03-31 20:01:37,18.9048,-3.5265,84.2,6,0,8.68
451,Samarai,PG,2021-03-31 20:01:38,-10.6167,150.6667,81.36,78,96,3.51
452,Santa Cruz Cabralia,BR,2021-03-31 20:01:38,-16.2781,-39.0247,86.0,62,20,18.41
453,Rawson,AR,2021-03-31 20:01:38,-43.3002,-65.1023,59.32,86,100,21.05
454,Puerto Escondido,MX,2021-03-31 20:01:39,15.85,-97.0667,87.8,70,1,4.61
455,Ibarra,EC,2021-03-31 20:00:00,0.35,-78.1167,73.4,43,75,10.36
456,Gornopravdinsk,RU,2021-03-31 20:01:39,60.05,69.9,32.7,84,100,12.28
457,Kamenka,RU,2021-03-31 20:01:39,51.3223,42.7678,39.99,79,78,10.76
458,Krasnoselkup,RU,2021-03-31 20:01:40,65.7,82.4667,-27.36,100,35,3.44
459,Korla,CN,2021-03-31 20:01:40,41.7597,86.1469,43.86,67,12,1.5
460,Outlook,CA,2021-03-31 20:01:40,51.5001,-107.0513,41.0,56,84,16.11
461,Hirara,JP,2021-03-31 20:01:40,24.8,125.2833,75.76,86,98,11.39
462,Nhulunbuy,AU,2021-03-31 20:01:41,-12.2333,136.7667,75.2,94,40,14.97
463,Alirajpur,IN,2021-03-31 20:01:41,22.3031,74.3546,79.5,47,0,9.57
464,Marsh Harbour,BS,2021-03-31 20:01:41,26.5412,-77.0636,77.5,72,9,14.45
465,Teknaf,BD,2021-03-31 19:57:04,20.8624,92.3058,79.77,83,93,11.18
466,Emerald,AU,2021-03-31 20:01:41,-23.5333,148.1667,64.4,88,0,1.14
467,Saint Anthony,US,2021-03-31 20:01:42,45.0205,-93.218,34.0,34,75,16.11
468,Golden,US,2021-03-31 19:59:37,39.7555,-105.2211,51.01,17,1,3.44
469,Honiara,SB,2021-03-31 20:01:42,-9.4333,159.95,77.68,85,99,3.94
470,Polunochnoye,RU,2021-03-31 20:01:42,60.8697,60.4153,28.45,88,38,7.76
471,Muscat,OM,2021-03-31 19:59:16,23.6139,58.5922,78.8,78,0,3.44
472,Savalou,BJ,2021-03-31 20:01:42,7.9281,1.9756,88.7,36,89,8.3
473,Asosa,ET,2021-03-31 20:01:43,10.0667,34.5333,73.2,24,95,1.16
474,Whitehorse,CA,2021-03-31 20:01:43,60.7161,-135.0538,35.01,74,90,11.5
475,Norsup,VU,2021-03-31 20:01:43,-16.0667,167.3833,80.33,83,100,7.02
476,Sambava,MG,2021-03-31 20:01:44,-14.2667,50.1667,78.08,86,83,8.63
477,Prainha,BR,2021-03-31 20:01:44,-1.8,-53.48,80.01,89,96,3.18
478,Merauke,ID,2021-03-31 20:01:44,-8.4667,140.3333,76.42,90,98,6.49
479,Pangkalanbuun,ID,2021-03-31 20:01:44,-2.6833,111.6167,74.21,97,41,2.59
480,Lyubokhna,RU,2021-03-31 20:01:45,53.5033,34.3885,43.27,97,100,9.42
481,Kilgore,US,2021-03-31 20:01:45,32.3863,-94.8758,60.8,65,90,14.97
482,Sahaswan,IN,2021-03-31 20:01:45,28.0833,78.75,71.24,5,0,10.22
483,Vanimo,PG,2021-03-31 20:01:45,-2.6741,141.3028,76.14,86,100,5.75
484,Goundi,TD,2021-03-31 20:01:46,9.3627,17.366,86.2,11,26,3.58
485,Zabaykalsk,RU,2021-03-31 20:01:46,49.6333,117.3167,34.66,83,100,3.76
486,Bearsden,GB,2021-03-31 20:01:46,55.9154,-4.3328,43.0,87,90,14.97
487,Wajima,JP,2021-03-31 20:01:46,37.4,136.9,48.52,67,0,10.2
488,Alta Floresta,BR,2021-03-31 20:00:41,-9.8756,-56.0861,91.4,62,40,4.61
489,Malumfashi,NG,2021-03-31 20:01:47,11.7853,7.6218,76.95,14,86,10.2
490,Albion,US,2021-03-31 19:58:34,42.2431,-84.753,43.0,48,90,14.97
491,Port Macquarie,AU,2021-03-31 20:01:47,-31.4333,152.9167,61.0,99,59,1.01
492,Kalavad,IN,2021-03-31 20:01:47,22.2167,70.3833,79.74,50,0,10.63
493,Puerto Rico,AR,2021-03-31 20:01:48,-26.796,-55.024,81.54,36,1,4.65
494,Gari,RU,2021-03-31 20:01:48,59.4307,62.3497,32.61,80,100,15.52
495,Ust-Omchug,RU,2021-03-31 20:01:48,61.15,149.6333,3.97,97,99,3.89
496,Xuddur,SO,2021-03-31 20:01:48,4.1213,43.8894,79.14,55,64,15.77
497,Mankono,CI,2021-03-31 20:01:49,8.0586,-6.1897,86.67,35,35,4.97
498,Pauri,IN,2021-03-31 20:01:49,30.15,78.7833,52.14,16,0,4.88
499,Luanda,AO,2021-03-31 19:57:55,-8.8368,13.2343,80.28,75,68,9.95
500,Ahipara,NZ,2021-03-31 20:01:49,-35.1667,173.1667,62.65,86,45,8.57
501,Hualmay,PE,2021-03-31 20:01:49,-11.0964,-77.6139,74.41,74,15,11.72
502,Peleduy,RU,2021-03-31 20:01:50,59.6289,112.7406,25.9,91,100,10.78
503,Mabaruma,GY,2021-03-31 20:01:50,8.2,-59.7833,82.83,61,74,7.7
504,Norfolk,US,2021-03-31 19:57:58,42.1668,-71.2495,68.0,45,75,16.11
505,Fairbanks,US,2021-03-31 20:00:03,64.8378,-147.7164,30.99,74,75,5.93
506,Namatanai,PG,2021-03-31 20:01:50,-3.6667,152.4333,78.31,80,92,1.99
507,Rochegda,RU,2021-03-31 20:01:51,62.8,43.25,33.53,91,100,6.78
508,Shakhtinsk,KZ,2021-03-31 20:01:51,49.71,72.5872,14.0,85,0,8.95
509,Katsuura,JP,2021-03-31 20:01:51,35.1333,140.3,59.0,72,93,6.69
510,Atambua,ID,2021-03-31 20:01:51,-9.1061,124.8925,71.92,89,89,2.28
511,Matli,PK,2021-03-31 20:01:52,25.0431,68.6557,81.46,8,0,2.33
512,Otradnoye,RU,2021-03-31 19:59:41,59.7775,30.8181,36.0,87,0,4.47
513,Lakes Entrance,AU,2021-03-31 20:01:52,-37.8811,147.981,56.64,82,6,3.47
514,Pangnirtung,CA,2021-03-31 20:01:52,66.1451,-65.7125,-4.0,71,90,3.44
515,San Carlos,VE,2021-03-31 19:57:52,9.6612,-68.5827,93.67,33,94,2.73
516,Sola,VU,2021-03-31 20:01:53,-13.8833,167.55,82.33,73,100,9.04
517,Luganville,VU,2021-03-31 20:01:53,-15.5333,167.1667,79.61,85,99,5.91
518,Coahuayana,MX,2021-03-31 20:01:53,18.7333,-103.6833,86.0,35,75,9.28
519,Beira,MZ,2021-03-31 20:01:53,-19.8436,34.8389,75.2,78,20,5.75
520,Punta Gorda,US,2021-03-31 20:01:54,26.9298,-82.0454,89.6,51,1,16.11
521,Goderich,CA,2021-03-31 20:01:54,43.7501,-81.7165,39.2,70,24,6.91
522,Mayo,US,2021-03-31 20:01:54,38.8876,-76.5119,62.01,100,90,5.75
523,Japura,ID,2021-03-31 20:01:54,-0.3167,102.35,74.16,88,100,2.24
524,Axim,GH,2021-03-31 20:01:55,4.8699,-2.2405,79.92,85,19,5.79
525,Karpathos,GR,2021-03-31 20:01:55,35.507,27.2132,50.0,71,38,2.3
526,Cancun,MX,2021-03-31 19:57:17,21.1743,-86.8466,84.2,65,40,11.5
527,Umm Lajj,SA,2021-03-31 20:01:55,25.0213,37.2685,70.14,45,0,11.41
528,Yining,CN,2021-03-31 20:01:55,29.0361,114.5636,65.23,96,100,3.56
529,Walvis Bay,NA,2021-03-31 20:01:56,-22.9575,14.5053,68.0,68,72,4.61
530,Burgeo,CA,2021-03-31 20:01:56,47.6167,-57.6152,31.78,73,5,5.37
531,Niquero,CU,2021-03-31 20:01:56,20.0431,-77.5828,84.51,58,18,7.99
532,Taree,AU,2021-03-31 20:01:57,-31.9,152.4667,60.01,100,8,6.91
533,Plettenberg Bay,ZA,2021-03-31 20:01:57,-34.0527,23.3716,63.7,90,95,5.12
534,Batangafo,CF,2021-03-31 20:01:57,7.3008,18.2833,81.73,23,32,3.2
535,Sakakah,SA,2021-03-31 20:01:57,29.9697,40.2064,64.4,32,0,7.47
536,Vilyuysk,RU,2021-03-31 20:01:58,63.7553,121.6247,3.92,97,63,5.7
537,Gongzhuling,CN,2021-03-31 20:01:58,43.5008,124.8198,44.01,51,40,11.25
538,Cordoba,AR,2021-03-31 19:59:26,-31.4135,-64.1811,78.01,53,75,11.5
539,Half Moon Bay,US,2021-03-31 20:01:58,37.4636,-122.4286,75.99,34,1,4.61
540,Fatezh,RU,2021-03-31 20:01:59,52.0891,35.8632,44.6,53,75,11.18
541,Douentza,ML,2021-03-31 20:01:59,14.9951,-2.9517,85.82,10,0,7.07
542,Birao,CF,2021-03-31 20:01:59,10.2849,22.7882,81.21,14,24,5.1
543,Novovasylivka,UA,2021-03-31 20:01:59,46.8315,35.7536,43.25,84,0,7.29
544,Hovd,MN,2021-03-31 20:02:00,48.0056,91.6419,27.14,52,92,3.2
545,Smithers,CA,2021-03-31 20:02:00,54.7804,-127.1743,41.0,52,75,10.36
546,Casper,US,2021-03-31 20:02:00,42.8666,-106.3131,45.0,33,1,10.36
547,Petropavlovsk-Kamchatskiy,RU,2021-03-31 20:00:08,53.0452,158.6483,33.8,100,90,6.71
548,The Valley,AI,2021-03-31 20:02:00,18.217,-63.0578,80.6,74,40,18.41
549,Xambioa,BR,2021-03-31 20:02:01,-6.4111,-48.5364,81.97,90,97,1.52
550,Inuvik,CA,2021-03-31 20:02:01,68.3499,-133.7218,-2.2,71,100,11.5
551,Roald,NO,2021-03-31 20:02:01,62.5833,6.1333,39.2,87,40,2.3
552,Tucupita,VE,2021-03-31 20:02:01,9.0622,-62.051,88.68,44,98,7.99
553,Acapulco,MX,2021-03-31 20:00:12,16.8634,-99.8901,86.0,70,1,8.05
554,Magdalena,PH,2021-03-31 20:02:02,14.1999,121.429,82.0,83,20,4.61
555,Potosi,BO,2021-03-31 20:02:02,-19.5836,-65.7531,53.51,54,99,4.81
556,College,US,2021-03-31 20:02:02,64.8569,-147.8028,30.0,74,75,5.68
557,Vanavara,RU,2021-03-31 20:01:16,60.34,102.2797,3.33,98,100,3.27
558,Mogadishu,SO,2021-03-31 19:57:59,2.0371,45.3438,81.32,75,78,14.34
559,Ondjiva,AO,2021-03-31 20:02:03,-17.0667,15.7333,64.69,84,100,7.07
560,Lata,PT,2021-03-31 20:02:03,40.1629,-8.3327,66.2,52,0,9.22
561,Kharan,PK,2021-03-31 20:02:03,28.5833,65.4167,67.62,9,0,9.53
562,Maldonado,UY,2021-03-31 20:01:59,-34.6667,-54.9167,70.0,68,40,16.11
